Original ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,State,Location,SMILES
FQNP507,Stoloniferin_III,J_Nat_Prod_2005;68_(2):226-230,10.1021/np0496340,2005,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_pes_caprae,Yucatan,Not_specified,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@H]2[C@H]3O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
FQNP508,(1S_3Z_7E_11S_12S)-(+)-verticilla-3_7-dien-12_20-diol,J_Nat_Prod_2005;68_(11):1598-1602,10.1021/np050323e,2005,Journal_of_Natural_Products,Plant,Bursera,Bursera_suntui,Guerrero,Iguala,C/C1=C\CC/C(CO)=C/C[C@@H]2CC[C@](C)(O)[C@@H](CC1)C2(C)C
FQNP509,(1S_3Z_7E_11S_12S)-(+)-verticilla-3_7-dien-12_20-diol_20-acetate,J_Nat_Prod_2005;68_(11):1598-1602,10.1021/np050323e,2005,Journal_of_Natural_Products,Plant,Bursera,Bursera_suntui,Guerrero,Iguala,CC(=O)OC/C1=C\C[C@@H]2CC[C@](C)(O)[C@@H](CC/C(C)=C/CC1)C2(C)C
FQNP510,(1S_3E_7E_11R)-(+)-verticilla-3_7_12(18)-triene,J_Nat_Prod_2005;68_(11):1598-1602,10.1021/np050323e,2005,Journal_of_Natural_Products,Plant,Bursera,Bursera_suntui,Guerrero,Iguala,C=C1CC[C@H]2C/C=C(/C)CC/C=C(/C)CC[C@H]1C2(C)C
FQNP511,(1R_3E_7E_11R_12Z)-(+)-verticilla-3_7_12-triene,J_Nat_Prod_2005;68_(11):1598-1602,10.1021/np050323e,2005,Journal_of_Natural_Products,Plant,Bursera,Bursera_suntui,Guerrero,Iguala,CC1=CC[C@H]2C/C=C(\C)CC/C=C(\C)CC[C@H]1C2(C)C
FQNP512,(1R_7E_11Z)-(−)-verticilla-4(20)_7_11-triene,J_Nat_Prod_2005;68_(11):1598-1602,10.1021/np050323e,2005,Journal_of_Natural_Products,Plant,Bursera,Bursera_suntui,Guerrero,Iguala,C=C1CC/C=C(\C)CCC2=C(C)CC[C@@H](CC1)C2(C)C
FQNP513,Cacalol,J_Ethnopharmacol_2005;105_(2):34-38,10.1016/j.jep.2005.09.039,2005,Journal_of_Ethnopharmacology,Plant,Psacalium,Psacalium_decompositum,Not_specified,Not_specified,Cc1coc2c(O)c3c(c(C)c12)[C@@H](C)CCC3
FQNP514,Cacalone,J_Ethnopharmacol_2005;105_(2):34-38,10.1016/j.jep.2005.09.039,2005,Journal_of_Ethnopharmacology,Plant,Psacalium,Psacalium_decompositum,Not_specified,Not_specified,Cc1coc2c1[C@](C)(O)C1=C(CCC[C@@H]1C)C2=O
FQNP517,12-O-[(2R)-N_N-dimethyl-3-methylbutanoyl]-4-deoxyphorbol 13-acetate,J_Nat_Prod_2006;69_(6):887-890,10.1021/np0504311,2006,Journal_of_Natural_Products,Plant,Croton,Croton_ciliatoglanduliferus,Morelos,Yautepec,CC(=O)O[C@@]12[C@H](OC(=O)C(C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@H]4C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C
FQNP519,12-O-[(2R)-N_N-dimethyl-3-methylbutanoyl]phorbol_13-acetate,J_Nat_Prod_2006;69_(6):887-890,10.1021/np0504311,2006,Journal_of_Natural_Products,Plant,Croton,Croton_ciliatoglanduliferus,Morelos,Yautepec,CC(=O)O[C@@]12[C@H](OC(=O)[C@@H](C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C
FQNP520,Lophodiol_A,J_Nat_Prod_2006;69_(12):1749-1755,10.1021/np060388x,2006,Journal_of_Natural_Products,Marine,Lophogorgia,Lophogorgia_peruana,Gulf_of_California,Gulf_of_California,C=C(C)[C@H]1Cc2oc(cc2C=O)[C@@H](O)[C@@](C)(O)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1
FQNP521,17-acetoxylophotoxin,J_Nat_Prod_2006;69_(12):1749-1755,10.1021/np060388x,2006,Journal_of_Natural_Products,Marine,Lophogorgia,Lophogorgia_peruana,Gulf_of_California,Gulf_of_California,C=C(COC(C)=O)[C@H]1Cc2oc(cc2C=O)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1
FQNP522,15_16-epoxylophotoxin,J_Nat_Prod_2006;69_(12):1749-1755,10.1021/np060388x,2006,Journal_of_Natural_Products,Marine,Lophogorgia,Lophogorgia_peruana,Gulf_of_California,Gulf_of_California,CC(=O)O[C@@H]1C[C@@H](C2(C)CO2)Cc2oc(cc2C=O)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]13O[C@@H]23
FQNP523,Isoepoxylophodione,J_Nat_Prod_2006;69_(12):1749-1755,10.1021/np060388x,2006,Journal_of_Natural_Products,Marine,Lophogorgia,Lophogorgia_peruana,Gulf_of_California,Gulf_of_California,C=C(C)[C@@H]1CCC2=C[C@H](C[C@]3(C)O[C@@H]3C(=O)/C=C(\C)C(=O)C1)OC2=O
FQNP524,Rubifolide,J_Nat_Prod_2006;69_(12):1749-1755,10.1021/np060388x,2006,Journal_of_Natural_Products,Marine,Lophogorgia,Lophogorgia_peruana,Gulf_of_California,Gulf_of_California,C=C(C)[C@@H]1CCC2=C[C@H](C/C(C)=C\c3cc(C)c(o3)C1)OC2=O
FQNP527,Esculetin,J_Agric_Food_Chem_2006;54_(10):3521-3527,10.1021/jf053071w,2006,Journal_of_agricultural_and_Food_Chemistry,Plant,Asteraceae,Asteraceae_Campanulatae,Michoacan,Morelia,O=c1ccc2cc(O)c(O)cc2o1
FQNP530,Patuletin,J_Agric_Food_Chem_2006;54_(10):3521-3527,10.1021/jf053071w,2006,Journal_of_Agricultural_and_Food_Chemistry,Plant,Asteraceae,Asteraceae_Campanulatae,Michoacan,Morelia,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O
FQNP531,Quercetagetin,J_Agric_Food_Chem_2006;54_(10):3521-3527,10.1021/jf053071w,2006,Journal_of_Agricultural_and_Food_Chemistry,Plant,Asteraceae,Asteraceae_Campanulatae,Michoacan,Morelia,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12
FQNP533,8-acetyl-7-hydroxycoumarin,J_Agric_Food_Chem_2006;54_(10):3521-3527,10.1021/jf053071w,2006,Journal_of_Agricultural_and_Food_Chemistry,Plant,Asteraceae,Asteraceae_Campanulatae,Michoacan,Morelia,CC(=O)c1c(O)ccc2ccc(=O)oc12
FQNP535,6-acetyl-7-methoxycoumarin,J_Agric_Food_Chem_2006;54_(10):3521-3527,10.1021/jf053071w,2006,Journal_of_Agricultural_and_Food_Chemistry,Plant,Asteraceae,Asteraceae_Campanulatae,Michoacan,Morelia,COc1cc2oc(=O)ccc2cc1C(C)=O
FQNP536,25-O-acetyl-3-O-β-d-glucopyranosyl-23_24-dihydrocucurbitacin F,Phytochemistry_2007;68_(15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia_latiflora,Chihuahua,Not_specified,CC(=O)OC(C)(C)CCC(=O)[C@@](C)(O)[C@H]1C(O)C[C@@]2(C)C3CC=C4[C@@H](CC(O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)C3(C)C(=O)CC12C
FQNP537,25-O-acetyl-3-O-β-d-glucopyranosyl-23_24-dihydrocucurbitacin_F,Phytochemistry_2007;68_(15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia_standleyana,Guerrero,Atenango_del_rio,CC(=O)OC(C)(C)CCC(=O)[C@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
FQNP538,3-O-β-d-glucopyranosyl-23_24-dihydrocucurbitacin_F,Phytochemistry_2007;68_(15):2087-2095,10.1016/j.pbb.2006.02.020,2007,Phytochemistry,Plant,Hintonia,Hintonia_standleyana,Guerrero,Atenango_del_rio,CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
FQNP541,5-O-β-d-glucopyranosyl-7_3′_4′-trihydroxy-4-phenylcoumarin,Phytochemistry_2007;68_(15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia_standleyana,Guerrero,Atenango_del_rio,O=c1cc(-c2ccc(O)c(O)c2)c2c(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2o1
FQNP542,Desoxycordifolinic_acid,Phytochemistry_2007;68_(15):2087-2095,10.1016/j.phytochem.2007.05.006,2007,Phytochemistry,Plant,Hintonia,Hintonia_standleyana,Guerrero,Atenango_del_rio,C=C[C@@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@@H]1Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12
FQNP543,5-O-methylvisamminol,J_Nat_Prod_2008;71_(11):1956-1960,10.1021/np800387w,2008,Journal_of_Natural_Products,Plant,Prionosciadium,Prionosciadium_thapsoides,Hidalgo,Pachuca,COc1c2c(cc3oc(C)cc(=O)c13)O[C@H](C(C)(C)O)C2
FQNP544,(S)-(+)-4′-O-angeloyl-5-O-methylvisamminol,J_Nat_Prod_2008;71_(11):1956-1960,10.1021/np800387w,2008,Journal_of_Natural_Products,Plant,Prionosciadium,Prionosciadium_thapsoides,Hidalgo,Pachuca,C/C=C(/C)C(=O)OC(C)(C)[C@@H]1Cc2c(cc3oc(C)cc(=O)c3c2OC)O1
FQNP546,Leptodienone_A,J_Nat_Prod_2008;71_(9):1637-1639,10.1021/np8002639,2008,Journal_of_Natural_Products,Marine,Leptogorgia,Leptogorgia_laxa,Gulf_of_California,Gulf_of_California,C=C(C)[C@@H]1CC/C(C)=C/CC/C(C)=C\C(=O)C[C@@]2(C)O[C@@H]2C1
FQNP548,Lopholide,J_Nat_Prod_2008;71_(9):1637-1639,10.1021/np8002639,2008,Journal_of_Natural_Products,Marine,Leptogorgia,Leptogorgia_laxa,Gulf_of_California,Gulf_of_California,C=C(C)[C@H]1Cc2oc(cc2C(=O)OC)[C@H]2O[C@]2(C)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1
FQNP549,Lophodiol_B,J_Nat_Prod_2008;71_(9):1637-1639,10.1021/np8002639,2008,Journal_of_Natural_Products,Marine,Leptogorgia,Leptogorgia_laxa,Gulf_of_California,Gulf_of_California,C=C(C)[C@H]1Cc2oc(cc2C=O)[C@H](O)[C@](C)(O)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1
FQNP550,Lophodione,J_Nat_Prod_2008;71_(9):1637-1639,10.1021/np8002639,2008,Journal_of_Natural_Products,Marine,Leptogorgia,Leptogorgia_laxa,Gulf_of_California,Gulf_of_California,C=C(C)[C@@H]1CCC2=C[C@H](C/C(C)=C/C(=O)/C=C(/C)C(=O)C1)OC2=O
FQNP551,Lophotoxin,J_Nat_Prod_2008;71_(9):1637-1639,10.1021/np8002639,2008,Journal_of_Natural_Products,Marine,Leptogorgia,Leptogorgia_laxa,Gulf_of_California,Gulf_of_California,C=C(C)[C@@H]1Cc2oc(cc2C=O)[C@@H]2O[C@]2(C)C[C@H]2OC(=O)[C@@]3(O[C@H]23)[C@@H](OC(C)=O)C1
FQNP552,Axinisothiocyanate_M,J_Nat_Prod_2008;71_(12):2004-2010,10.1021/np800465n,2008,Journal_of_Natural_Products,Animal,Axinyssa,Axinyssa_isabela,Gulf_of_California,Gulf_of_California,C=C(C)[C@]1(O)CC[C@@]2(C)CCC[C@@](C)(N=C=S)[C@@H]2C1
FQNP553,Axinisothiocyanate_N,J_Nat_Prod_2008;71_(12):2004-2010,10.1021/np800465n,2008,Journal_of_Natural_Products,Animal,Axinyssa,Axinyssa_isabela,Gulf_of_California,Gulf_of_California,C=C(C)[C@]1(OO)CC[C@@]2(C)CCC[C@@](C)(N=C=S)[C@@H]2C1
FQNP554,Urechitol_A,J_Nat_Prod_2009;72_(4):745-748,10.1021/np800554n,2009,Journal_of_Natural_Products,Plant,Pentalinon,Pentalinon_andrieuxii,Yucatan,Yucatan_Peninsula,CO[C@]12C[C@@H]3O[C@](C)([C@H]1O)[C@@]1(O2)[C@H](C)O[C@@H](O)C[C@@]31OC
FQNP556,Mucronulatol,J_Agric_Food_Chem_2010;58_(4):2209-2213,10.1021/jf100070w,2010,Journal_of_Agricultural_and_Food_Chemistry,Propolis,Propolis,Red_Mexican_Propolis,Campeche,Chamboton,COc1ccc(C2COc3cc(O)ccc3C2)c(OC)c1O
FQNP557,Arizonicanol_A,J_Agric_Food_Chem_2010;58_(4):2209-2213,10.1021/jf100070w,2010,Journal_of_Agricultural_and_Food_Chemistry,Propolis,Propolis,Red_Mexican_Propolis,Campeche,Chamboton,COc1ccc(C2COc3cc(O)ccc3C2)c(O)c1O
FQNP558,Vestitol,J_Agric_Food_Chem_2010;58_(4):2209-2213,10.1021/jf100070w,2010,Journal_of_Agricultural_and_Food_Chemistry,Propolis,Propolis,Red_Mexican_Propolis,Campeche,Chamboton,COc1ccc([C@H]2COc3cc(O)ccc3C2)c(O)c1
FQNP559,Melilotocarpan_A,J_Agric_Food_Chem_2010;58_(4):2209-2213,10.1021/jf100070w,2010,Journal_of_Agricultural_and_Food_Chemistry,Propolis,Propolis,Red_Mexican_Propolis,Campeche,Chamboton,COc1ccc2c(c1)O[C@H]1c3ccc(OC)c(O)c3OC[C@@H]21
FQNP560,Melilotocarpan_D,J_Agric_Food_Chem_2010;58_(4):2209-2214,10.1021/jf100070w,2010,Journal_of_Agricultural_and_Food_Chemistry,Propolis,Propolis,Red_Mexican_Propolis,Campeche,Chamboton,COc1ccc2c(c1O)O[C@H]1c3ccc(OC)c(O)c3OC[C@@H]21
FQNP561,7-Hydroxyflavanone,J_Agric_Food_Chem_2010;58_(4):2209-2215,10.1021/jf100070w,2010,Journal_of_Agricultural_and_Food_Chemistry,Propolis,Propolis,Red_Mexican_Propolis,Campeche,Chamboton,O=C1CC(c2ccccc2)Oc2cc(O)ccc21
FQNP562,1_2-dehydro-2_3-secofriedelan-3-oic_acid,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,C=C[C@@H]1[C@@](C)([C@@H](C)C(=O)O)CC[C@H]2[C@@]1(C)CC[C@@]1(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]21C
FQNP563,1β-hydroxyfriedelin,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,C[C@H]1C(=O)C[C@@H](O)[C@@H]2[C@]1(C)CCC1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C
FQNP564,3β-hydroxyfriedelan-23-oic_acid,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,CC1(C)CC[C@]2(C)CC[C@]3(C)C4CC[C@@]5(C)[C@@H](CC[C@H](O)[C@@H]5C(=O)O)[C@]4(C)CC[C@@]3(C)[C@@H]2C1
FQNP565,Acetyl_aleuritolic_acid,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C4=CC[C@@]5(C(=O)O)CCC(C)(C)C[C@H]5[C@]4(C)CC[C@@H]32)C1(C)C
FQNP566,Elemicin,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,C=CCc1cc(OC)c(OC)c(OC)c1
FQNP567,#XL_EVAL_ERROR#,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
FQNP568,4-hydroxy-5-propionyl-1_3-di-O-methylpyrogallol,J_Nat_Prod_2010_73_(11):1839-1845,10.1021/np100440p,2010,Journal_of_Natural_Products,Plant,Garcia,Garcia_parviflora,Veracruz,Zacatal,CCC(=O)c1cc(OC)c(O)c(OC)c1O
FQNP569,Jacaranone,J_Ethnopharmacol_2010;127(2):551-554,10.1016/j.jep.2009.11.020,2010,Journal_of_Ethnopharmacology,Plant,Ternstroemia,Ternstroemia_pringlei,Morelos,Huitzilac,COC(=O)CC1(O)C=CC(=O)C=C1
FQNP571,Purginoside_I,J_Nat_Prod_2011_74_(5):1148-1153,10.1021/np200080k,2011,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]2OC(=O)/C=C/c2ccccc2)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
FQNP572,Purginoside_II,J_Nat_Prod_2011_74_(5):1148-1153,10.1021/np200080k,2011,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)CCCCC)[C@@H](OC(=O)/C=C/c3ccccc3)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
FQNP573,Purgin_I,J_Nat_Prod_2011_74_(5):1148-1153,10.1021/np200080k,2011,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]3O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]5OC(=O)/C=C/c5ccccc5)[C@H](C)O[C@@H](O[C@H]5[C@H](C)O[C@H]6O[C@@H]7[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]7O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]6[C@@H]5O)[C@@H]4OC(=O)CCCCCCCCCCC)[C@H](O)[C@H]3O)[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](OC(=O)/C=C/c3ccccc3)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
FQNP574,(5S_7R_8R_9R_10S)-(−)-7_8-seco-7_8-oxacassa-13_15-diene-7_17-diol,J_Nat_Prod_2011_74_(9):1946-1951,10.1021/np200445y,2011,Journal_of_Natural_Products,Plant,Acacia,Acacia_schaffneri,Hidalgo,Zempoala,C=CC1=C(CO)[C@@H]2O[C@@H](O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1
FQNP576,(5S_7R_8R_9R_10S)-(−)-7_8-seco-7_8-oxacassa-13_15-dien-7-ol,J_Nat_Prod_2011_74_(9):1946-1951,10.1021/np200445y,2011,Journal_of_Natural_Products,Plant,Acacia,Acacia_schaffneri,Hidalgo,Zempoala,C=CC1=C(C)[C@@H]2O[C@@H](O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1
FQNP579,Vermelhotin,J_Nat_Prod_2012_75_(9):1571-1577,10.1021/np300327y,2012,Journal_of_Natural_Products,Fungus,MEXU,MEXU_26343,Not_specified,Not_specified,C/C=C/C1=CC=C/C(=C2/C(=O)CNC2=O)O1
FQNP580,Ascosalitoxin,J_Nat_Prod_2012_75_(9):1571-1577,10.1021/np300327y,2012,Journal_of_Natural_Products,Fungus,MEXU,MEXU_26343,Not_specified,Not_specified,CC[C@@H](C)C(=O)[C@@H](C)c1cc(O)c(C)c(O)c1C=O
FQNP581,(-)-Notoamide_B,J_Nat_Prod_2012_75_(4):812-833,10.1021/np200954v,2012,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_westerdijkiae,Not_specified,Not_specified,CC1(C)C=Cc2c(ccc3c2NC(=O)[C@@]32C[C@@]34NC(=O)[C@]5(CCCN5C3=O)C[C@H]4C2(C)C)O1
FQNP582,Acarbose,J_Nat_Prod_2013_76_(3):468-483,10.1021/np300869g,2013,Journal_of_Natural_Products,Plant,Hintonia,Hintonia_latiflora,Not_specified,Not_specified,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
FQNP583,Miglitol,J_Nat_Prod_2013_76_(3):468-483,10.1021/np300869g,2013,Journal_of_Natural_Products,Plant,Hintonia,Hintonia_latiflora,Not_specified,Not_specified,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
FQNP584,(−)-(5S_6R_8S_9S_10R_14R)-6-acetoxyvouacapane,Phytochemistry_2013;96:397-403,10.1016/j.phytochem.2013.09.028,2013,Phytochemistry,Plant,Caesalpinia,Caesalpinia_platyloba,Michoacan,Los_Charcos_Buenavista,CC(=O)O[C@@H]1C[C@@H]2[C@H](Cc3occc3[C@@H]2C)[C@@]2(C)CCCC(C)(C)[C@H]12
FQNP585,(−)-(5S_6R_8S_9S_10R_12Z_14R)-6-acetoxycassa-12_15-diene,Phytochemistry_2013;96:397-403,10.1016/j.phytochem.2013.09.028,2013,Phytochemistry,Plant,Caesalpinia,Caesalpinia_platyloba,Michoacan,Los_Charcos_Buenavista,C=CC1=CC[C@H]2[C@@H](C[C@@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]23C)[C@H]1C
FQNP586,(−)-(5S_6R_8S_9S_10R_13E)-6-acetoxycassa-13_15-diene,Phytochemistry_2013;96:397-403,10.1016/j.phytochem.2013.09.028,2013,Phytochemistry,Plant,Caesalpinia,Caesalpinia_platyloba,Michoacan,Los_Charcos_Buenavista,C=CC1=C(C)[C@@H]2C[C@@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2CC1
FQNP590,(−)-(5S_9S_10S_13S)-labd-7-en-15-oic_acid,J_Nat_Prod_2014;77(4):1005-1012,10.1021/np500022w,2014,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_jocotepecana,Jalisco,Jocotepec,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC[C@H](C)CC(=O)O
FQNP591,Methyl (−)-(5S_9S_10S_13S)-labd-7-en-15-oate,J_Nat_Prod_2014;77(4):1005-1012,10.1021/np500022w,2014,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_jocotepecana,Jalisco,Jocotepec,COC(=O)C[C@@H](C)CC[C@H]1C(C)=CC[C@H]2C(C)(C)CCC[C@@]21C
FQNP592,(+)-(5S_8R_9R_10S_13R)-8-hydroxylabdan-15-oic_acid,J_Nat_Prod_2014;77(4):1005-1012,10.1021/np500022w,2014,Journal_of_Natural_Products,Plant,Ageratina,Ageratina_jocotepecana,Jalisco,Jocotepec,C[C@H](CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O)CC(=O)O
FQNP593,2-acetyl-8-methoxynaphthol,J_Nat_Prod_2014;77(11):2404-2409,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_parvifolia,Hidalgo,Tasquillo,COc1cccc2ccc(C(C)=O)c(O)c12
FQNP594,Karwinaphthopyranone_A1,J_Nat_Prod_2014;77(11):2404-2409,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_parvifolia,Hidalgo,Tasquillo,COc1cc(OC)c2c(c1)C(OC)(c1ccc3cc4c(c(O)c3c1O)C(=O)C[C@@](C)(O)C4)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1
FQNP595,Karwinaphthopyranone_A2,J_Nat_Prod_2014;77(11):2404-2409,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_parvifolia,Hidalgo,Tasquillo,COc1cc(OC)c2c(c1)C(OC)(c1ccc3c(c1O)C(=O)c1c(O)cc(C)cc1C3=O)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1
FQNP596,Karwinaphthopyranone_B1,J_Nat_Prod_2014;77(11):2404-2409,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_parvifolia,Hidalgo,Tasquillo,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2(OC)c1ccc2cc3c(c(O)c2c1O)C(=O)C[C@@](C)(O)C3
FQNP597,Karwinaphthopyranone_B2,J_Nat_Prod_2014;77(11):2404-2409,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_parvifolia,Hidalgo,Tasquillo,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2(OC)c1ccc2c(c1O)C(=O)c1c(O)cc(C)cc1C2
FQNP598,Karwinaphthopyranone_B3,J_Nat_Prod_2014;77(11):2404-2409,10.1021/np500430q,2014,Journal_of_Natural_Products,Plant,Karwinskia,Karwinskia_parvifolia,Hidalgo,Tasquillo,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2(OC)c1ccc2c(c1O)C(=O)c1c(O)cc(C)cc1C2=O
